k:28,SA0rate:0.38,saf:0.14383565645102203,0.1535906461027312,0.16506566367290054,0.1571753384381932,0.14139404518082155,
k:28,SA0rate:0.39,saf:0.16487892813004978,0.1675017190765158,0.15909450707460704,0.16566803595107082,0.15508102596877493,
k:28,SA0rate:0.4,saf:0.17748323227500618,0.18225530229311893,0.16818775984495893,0.17955250408233936,0.16987461220167088,
k:28,SA0rate:0.41,saf:0.18212602800570143,0.18031987229900337,0.19101298884794016,0.18042376856049247,0.16828800026188284,
k:28,SA0rate:0.42,saf:0.1933229734461438,0.1960685637005275,0.18122464166780694,0.18952229243657115,0.19173856665506672,
k:28,SA0rate:0.43,saf:0.21268956919884352,0.21977137748315356,0.19144811334371958,0.20367777382208074,0.19845781182598787,
k:28,SA0rate:0.44,saf:0.20500331901372815,0.20564169001821342,0.21331446091312056,0.2176734788903555,0.2153001363324062,
k:28,SA0rate:0.45,saf:0.24164470568054797,0.21363159936511278,0.21627635884835905,0.22243991146597764,0.22422711594099565,
k:28,SA0rate:0.46,saf:0.22271289790375548,0.2202877232822238,0.21964763870938397,0.23267359336471327,0.22957939897685908,
k:28,SA0rate:0.47,saf:0.24663005698539542,0.24661879664154474,0.25343009362191604,0.24101040495084114,0.23766262941881333,
k:28,SA0rate:0.48,saf:0.24984287398445537,0.2522645081238901,0.2536008148162089,0.2609763534996875,0.2499687975867948,
k:28,SA0rate:0.49,saf:0.27004431597286516,0.26915489018204697,0.25238237045436596,0.2486589467153344,0.23682590531056547,
k:28,SA0rate:0.5,saf:0.2734234040630634,0.26859498428515705,0.264081101400107,0.2808988109812909,0.27283809332384457,
k:37,SA0rate:0.44,saf:0.11788674663599452,0.10258400799712175,0.10109147265265961,0.10474148682963946,0.09366650590190595,
k:37,SA0rate:0.45,saf:0.10821989790457587,0.11403151033735748,0.12701427785930464,0.12758521924276123,0.12123757149278114,
k:37,SA0rate:0.46,saf:0.1251907700971846,0.12320441047721009,0.12821079131950208,0.1318759627416517,0.13114691831757797,
k:37,SA0rate:0.47,saf:0.13827774799551895,0.13051983722620353,0.13950752689219303,0.13999520889165684,0.13719244449781465,
k:37,SA0rate:0.48,saf:0.1413283159442955,0.1306374530659382,0.149626606352655,0.14264782492982753,0.14899153796068842,
k:37,SA0rate:0.49,saf:0.15653712576934697,0.15395872573010116,0.16252733591007051,0.16546609032352655,0.16301957190573302,
k:37,SA0rate:0.5,saf:0.1686722036637991,0.15894048226962743,0.1812558036962888,0.15933377061791987,0.17405342003851798,
k:41,SA0rate:0.3,saf:0.0014540754342793338,0.0021212682881286415,0.0017258349180038213,0.001289752782810294,0.0016799411973698053,
k:41,SA0rate:0.31,saf:0.0027418313475781053,0.003333839101280489,0.0017769302102769169,0.0025059101767728187,0.00364831209430605,
k:41,SA0rate:0.32,saf:0.005396829049116425,0.003975729389260163,0.005066376118388671,0.00327582341185384,0.003622978077935657,
k:41,SA0rate:0.33,saf:0.00580876466173319,0.0060737944373981945,0.011532023346662923,0.00715117254292863,0.006752537965477146,
k:41,SA0rate:0.34,saf:0.00982687193213072,0.010090520583940332,0.011720737000326942,0.012488457345151915,0.010001696744867283,
k:41,SA0rate:0.35,saf:0.016502615048341163,0.016709069208456828,0.011573555813424119,0.016779599709627835,0.016432076601389678,
k:41,SA0rate:0.36,saf:0.01841105263374143,0.01567934335115906,0.01703826215618487,0.02043038784013529,0.018872319340973442,
k:41,SA0rate:0.37,saf:0.028135762281944254,0.021051325317159142,0.025942545336477663,0.022477624577020294,0.02246347398212145,
k:41,SA0rate:0.38,saf:0.025049603258585074,0.026907216125557687,0.04025594013061318,0.028951431044822895,0.02995367656672565,
k:41,SA0rate:0.39,saf:0.031165758309396163,0.030464223406354574,0.03689310404357882,0.028735496399320826,0.04247933861706277,
k:41,SA0rate:0.4,saf:0.043729196632228184,0.03906589090485635,0.033608887319853675,0.0441994403035455,0.04568244290096013,
k:41,SA0rate:0.41,saf:0.050826934671300616,0.05633457730320235,0.05199575360360953,0.05641349651000516,0.0455294086085547,
k:41,SA0rate:0.42,saf:0.05953570612720971,0.06547760461857599,0.05782938162305873,0.05961031603607814,0.054533590452576775,
k:41,SA0rate:0.43,saf:0.06925881333691031,0.058465078154410044,0.06309373975238974,0.06454422582041908,0.060174755896886145,
k:41,SA0rate:0.44,saf:0.07496692976580754,0.07807577691943868,0.07816894718791212,0.06630411440767858,0.07564912672832824,
k:41,SA0rate:0.45,saf:0.08375189760430524,0.09204822822532721,0.07951071486873207,0.09393138227115694,0.09213407714497435,
k:41,SA0rate:0.46,saf:0.08980445829653494,0.09824130504686346,0.09203132772133704,0.09712052257142445,0.10314190659994082,
k:41,SA0rate:0.47,saf:0.11037970262550822,0.10388391839379918,0.10610931934408474,0.10772491590641109,0.10439586195799855,
k:41,SA0rate:0.48,saf:0.11224928707836623,0.11205747326660731,0.12200371281684219,0.11155292231902647,0.12028986687663301,
k:41,SA0rate:0.49,saf:0.13052908821024345,0.12258778118989344,0.13323480114583064,0.1267651067174267,0.1155599298141281,
k:41,SA0rate:0.5,saf:0.14319392493983485,0.13908415583994405,0.13369395174132515,0.14202268717308597,0.13366650587814355,
k:56,SA0rate:0.5,saf:0.039377752946735844,0.041308221795590905,0.04019515638710025,0.04129771593555076,0.04312506933098437,
k:60,SA0rate:0.29,saf:7.150515735077079e-09,2.644555530117998e-08,2.6531734143020458e-08,4.128378749967965e-09,1.787271786124478e-08,
k:60,SA0rate:0.3,saf:3.3112034225624143e-09,4.4007052224515064e-08,2.7635112975765708e-08,1.236130867665608e-07,3.4761274747552307e-08,
k:60,SA0rate:0.31,saf:4.024958522030886e-08,3.9494983949950324e-08,1.988610098813126e-08,5.385844659144823e-09,3.789372515772271e-08,
k:60,SA0rate:0.32,saf:6.3906388958479e-08,9.609936024723709e-08,2.5453285701360073e-08,2.551177424869877e-08,4.045208512604148e-08,
k:60,SA0rate:0.33,saf:7.668724277820615e-08,1.4579835216910197e-07,1.4667302983273345e-07,4.168850464836282e-08,1.066792343351608e-07,
k:60,SA0rate:0.34,saf:3.298318377309428e-07,5.043557482764527e-08,3.4467852971786783e-07,5.101655211614542e-07,1.1484171724696068e-07,
k:60,SA0rate:0.35,saf:2.0743772277675987e-07,3.529572870641928e-07,3.9049682187819457e-07,2.8084373981940303e-07,4.7653046952866873e-07,
k:60,SA0rate:0.36,saf:3.032138903957815e-06,2.7800185886661666e-07,4.0845433209035775e-06,8.210145721054829e-07,9.887836363020597e-07,
k:60,SA0rate:0.37,saf:8.5922726826837e-06,2.6679310876076556e-06,4.986394703476726e-06,3.328138762248578e-06,1.5200065953457909e-05,
k:60,SA0rate:0.38,saf:3.237513204434883e-05,4.126677629656683e-05,2.3150121360782094e-05,5.484435700120471e-05,7.264238567672443e-06,
k:60,SA0rate:0.39,saf:5.293233769210204e-05,0.000172846075520372,3.596081059287215e-05,0.00011060875650625857,2.796968379548126e-05,
k:60,SA0rate:0.4,saf:0.0002917315400161602,9.656003420932535e-05,5.967253101613057e-05,0.00021045106692607618,7.859401975263136e-05,
k:60,SA0rate:0.41,saf:0.00030338066785939866,0.00042569680513016017,0.0005497808210469524,0.0005888165833383141,0.0002219546310006093,
k:60,SA0rate:0.42,saf:0.0009759797577975071,0.00039462426006253715,0.0008708826302340489,0.0011857302998824482,0.000593526778925213,
k:60,SA0rate:0.43,saf:0.0012337752316869954,0.0012158952245440169,0.001606248863160964,0.0013471815019703293,0.0020319390024874373,
k:60,SA0rate:0.44,saf:0.003797061489293818,0.002780398340692436,0.001319781740858228,0.0024084913317974355,0.0024088164621913766,
k:60,SA0rate:0.45,saf:0.0030162496147395634,0.0037362691321921604,0.005176950168162886,0.0032783596469558862,0.003906809638982489,
k:60,SA0rate:0.46,saf:0.00722588482068498,0.008875223222128081,0.007419727473546023,0.006325554015895962,0.00383776037337058,
k:60,SA0rate:0.47,saf:0.012920123687306884,0.007712064320424927,0.012620326278631189,0.013113634312058031,0.009463189712047404,
k:60,SA0rate:0.48,saf:0.01465974107318635,0.010964801584650519,0.01364223829798128,0.013816006898424549,0.011513419859985996,
k:60,SA0rate:0.49,saf:0.016652221326156846,0.021080376386541477,0.01629611532090669,0.021605583033910025,0.01722715134525099,
k:60,SA0rate:0.5,saf:0.025327506894114338,0.024378170372958974,0.02186493380448984,0.02835316735223481,0.021126609255509465,
